Wavelength,150,187.5,300,375,750,1500,1875,3000,3750,7500,15000,Empty_cuvette,Nothing,Pure_water
813.493,593.416,546.494,615.604,559.478,538.849,627.453,589.315,581.506,600.326,543.234,555.15,262.92,779.942,603.415
813.797,591.562,550.71,613.75,566.053,521.814,628.127,577.516,582.517,601.506,541.547,565.772,258.181,778.428,596.0
814.101,602.011,544.133,608.527,576.674,513.211,614.649,571.616,578.472,595.944,532.103,560.714,260.043,764.134,599.034
814.405,607.066,536.038,602.966,568.582,519.115,606.561,568.75,581.674,582.292,516.247,557.005,255.812,751.855,587.911
814.709,599.483,520.183,610.38,555.094,521.983,599.989,562.344,584.877,578.753,496.508,541.997,254.289,751.687,578.809
815.013,583.472,512.592,601.449,549.867,503.594,596.45,554.588,583.023,575.718,493.133,512.311,252.088,751.519,560.265
815.316,587.349,510.23,601.618,539.411,501.232,586.506,560.152,579.314,563.243,491.614,503.707,244.133,720.898,555.038
815.62,574.538,515.797,606.505,529.292,498.533,582.292,565.041,578.303,551.272,495.495,508.262,243.287,724.6,545.089
815.924,578.921,526.931,619.479,523.388,488.239,579.09,565.547,571.392,554.476,499.714,496.451,243.456,740.079,551.159
816.227,576.561,537.05,618.805,541.266,487.396,576.898,562.513,564.648,546.213,510.005,490.208,250.227,749.164,565.491
816.531,565.772,542.784,609.875,536.038,488.239,574.37,574.651,557.904,546.213,504.438,504.719,250.565,742.098,575.1
816.834,556.33,538.231,598.753,530.304,492.795,574.37,561.501,550.148,540.985,491.446,495.27,263.935,745.463,572.066
817.138,554.981,534.183,590.495,526.593,490.096,579.09,548.012,540.873,546.213,492.458,490.546,259.874,740.079,578.472
817.441,547.562,536.207,579.539,532.834,496.17,569.987,545.82,542.897,555.993,492.458,496.958,258.181,713.157,570.043
817.745,544.527,528.28,570.605,516.304,498.026,565.098,546.157,540.198,560.04,496.17,496.958,252.935,708.445,563.636
818.048,561.051,523.388,577.348,526.931,496.002,564.086,539.749,550.991,553.97,501.232,481.939,241.933,712.148,559.421
818.351,560.208,527.605,578.865,539.917,497.183,568.469,539.917,553.857,550.26,515.235,477.045,241.086,724.769,564.985
818.654,558.185,519.846,576.674,535.701,504.1,578.753,551.722,562.794,541.323,512.03,470.968,238.547,728.975,562.119
818.957,556.33,515.46,577.011,525.581,496.508,582.967,552.902,555.881,534.408,516.922,475.019,238.886,729.985,558.578
819.26,551.778,524.906,566.39,537.893,480.476,578.584,539.58,556.387,525.131,507.137,479.07,242.61,716.186,553.52
819.563,536.432,517.653,559.646,536.376,482.164,569.818,519.171,535.813,524.457,504.944,477.551,245.657,711.138,548.461
819.866,545.201,510.568,551.553,521.533,477.945,572.01,521.364,525.862,531.035,500.557,481.264,238.039,692.792,543.74
820.169,550.092,507.025,548.012,522.039,470.35,562.569,515.291,519.284,538.456,500.557,480.251,239.563,678.987,532.44
820.472,546.213,500.445,544.976,534.183,478.282,557.511,511.58,519.79,528.673,488.914,478.732,238.039,688.752,539.355
820.775,549.923,486.608,548.349,521.027,482.164,560.546,514.954,519.621,520.914,482.164,474.513,229.405,687.573,531.934
821.077,546.213,488.633,549.192,513.267,485.539,559.197,525.412,531.934,509.78,484.864,494.089,235.5,688.92,527.549
821.38,529.348,486.27,549.698,508.543,490.602,541.997,516.81,521.139,488.521,484.864,481.601,234.146,684.375,521.308
821.682,519.902,481.714,548.518,503.313,487.227,523.951,504.157,521.308,479.07,481.826,487.508,236.177,691.613,516.416
821.985,509.612,464.667,542.953,492.514,480.645,520.071,490.489,516.922,482.783,478.282,482.108,233.976,673.768,493.47
822.287,506.575,468.38,542.278,488.633,475.751,511.974,491.671,509.499,491.558,478.789,477.382,244.302,669.895,488.239
822.59,515.854,468.043,537.05,485.089,472.881,512.817,482.558,504.944,484.133,472.037,467.761,233.976,660.802,473.894
822.892,505.225,471.25,521.87,485.933,463.598,509.612,485.258,511.524,489.196,454.313,465.567,239.732,671.242,469.674
823.194,500.67,463.823,517.822,484.583,465.455,523.613,499.601,512.367,493.752,450.599,457.127,229.744,658.613,475.919
823.497,513.829,465.342,520.183,483.739,453.806,525.3,510.905,520.465,499.657,468.999,449.192,227.035,663.328,483.683
823.799,510.961,456.902,512.761,492.683,455.495,525.975,519.171,529.236,500.838,469.337,448.179,223.649,655.414,494.989
824.101,501.682,449.98,508.206,478.17,456.676,518.047,518.497,525.356,508.768,453.3,436.697,223.31,655.75,501.57
824.403,504.044,447.278,512.423,475.638,457.183,518.384,515.123,512.199,508.768,456.339,442.607,222.971,648.34,504.438
824.705,505.9,455.72,509.724,468.212,445.196,508.937,507.194,504.775,506.069,460.222,440.074,234.823,637.055,498.701
825.007,491.052,457.914,489.983,468.718,439.793,496.789,505.338,490.602,497.295,444.183,449.192,234.484,629.475,488.239
825.309,484.639,454.538,487.958,455.213,446.209,492.739,492.852,482.164,489.533,443.17,457.127,229.236,624.926,481.658
825.611,482.614,452.175,473.95,468.549,445.871,494.595,483.57,484.02,484.977,444.521,461.853,244.979,623.578,478.789
825.912,478.057,449.136,467.705,462.135,432.532,492.402,479.689,492.627,478.057,443.508,458.308,239.393,617.176,477.945
826.214,475.863,442.551,468.212,462.304,435.065,489.027,463.654,483.008,468.437,440.806,460.334,236.516,630.654,485.202
826.516,477.551,435.121,474.963,452.681,446.884,501.682,453.187,491.277,470.8,443.508,454.257,234.823,631.328,496.339
826.817,484.808,435.29,473.444,454.876,426.959,503.875,453.694,496.676,470.462,437.935,448.854,229.236,635.539,496.845
827.119,484.808,440.187,479.014,457.746,425.439,501.345,465.848,489.083,480.42,449.079,448.517,224.326,630.822,503.763
827.42,481.601,441.707,487.621,458.252,433.883,500.501,470.068,483.514,484.302,448.573,455.607,225.342,640.761,508.656
827.722,481.095,446.265,489.139,450.486,432.87,497.97,467.368,479.97,477.551,433.714,448.854,229.744,628.296,499.882
828.023,482.614,451.499,488.296,448.123,423.412,489.533,467.368,472.037,462.866,430.505,444.802,234.146,618.187,499.545
828.324,481.264,456.902,495.383,447.616,434.052,487.002,471.25,455.326,456.283,430.337,445.984,240.071,621.725,503.594
828.626,467.93,443.733,490.321,428.197,415.136,486.327,468.38,452.456,444.633,425.946,434.671,225.85,629.475,497.52
828.927,470.125,438.329,484.245,424.82,407.366,475.863,451.668,451.612,448.685,421.386,428.423,223.31,611.279,488.408
829.228,458.308,433.095,470.912,430.899,403.481,477.72,462.135,451.781,447.503,431.687,421.498,210.78,604.539,483.008
829.529,450.542,429.717,458.421,429.042,399.596,476.032,463.654,457.521,451.218,437.598,426.565,208.917,602.011,480.476
829.83,428.254,423.638,448.291,423.131,390.472,467.93,455.213,471.194,453.919,437.26,421.667,207.562,594.259,465.623
830.131,440.919,428.029,445.59,435.797,399.765,467.593,448.967,470.856,459.828,437.598,419.978,221.109,582.798,467.311
830.432,440.581,420.091,450.149,429.548,408.549,469.787,459.096,474.232,455.607,429.492,413.222,230.76,585.663,465.455
830.733,444.127,415.362,454.369,428.366,409.562,461.009,448.629,473.388,472.994,417.332,413.053,237.701,581.955,457.183
831.034,449.361,415.024,459.603,431.913,409.056,445.309,442.888,462.247,480.589,401.792,403.087,240.578,579.427,449.079
831.334,459.152,412.997,462.304,431.068,413.278,443.789,437.316,455.326,474.175,404.495,400.215,248.873,581.618,452.456
831.635,451.555,415.024,468.38,422.455,402.13,435.684,432.757,450.768,455.101,391.148,409.675,242.271,567.289,446.209
831.936,446.997,414.686,462.641,421.949,398.413,431.462,430.899,437.598,447.672,395.879,409.168,235.669,559.534,439.117
832.236,448.854,411.984,456.564,415.531,394.358,422.174,429.886,431.35,433.995,394.189,417.107,226.188,563.075,440.468
832.537,442.101,410.801,459.771,415.024,396.217,426.565,424.482,433.883,416.262,387.262,419.134,218.569,562.063,439.962
832.837,434.164,401.848,456.564,411.815,394.358,428.929,411.477,427.803,417.614,372.392,415.925,209.594,545.707,431.519
833.138,423.863,378.194,449.473,408.943,395.203,432.982,402.862,423.412,427.409,373.406,408.661,205.53,552.452,435.234
833.438,426.734,366.026,444.408,409.788,390.304,440.581,395.091,424.763,427.072,365.294,397.85,202.312,558.522,431.687
833.738,427.409,361.125,447.11,410.463,386.924,446.659,393.401,435.065,425.889,365.463,387.713,207.732,558.016,437.429
834.038,433.32,361.801,435.121,406.071,379.489,443.451,399.652,426.452,415.756,366.139,376.391,210.272,563.749,433.038
834.338,426.396,363.829,419.584,405.734,374.927,445.477,409.45,421.386,406.297,371.209,367.266,210.949,570.661,432.363
834.639,438.048,372.955,419.584,407.592,380.503,435.346,409.619,435.74,394.978,365.97,355.603,212.643,568.469,419.359
834.939,432.307,384.953,415.868,407.085,372.223,424.369,416.375,438.104,393.626,367.491,365.914,208.07,558.691,416.657
835.239,424.032,391.711,406.578,399.483,369.35,418.965,399.483,425.439,377.405,357.857,367.435,207.732,545.876,404.157
835.538,403.087,368.223,405.734,388.839,370.195,416.262,390.191,413.785,383.996,352.448,366.59,207.223,534.071,391.486
835.838,411.026,369.406,418.909,382.08,365.97,406.466,377.687,405.846,388.389,342.474,374.195,206.377,522.095,390.472
836.138,402.918,364.336,426.509,374.307,365.801,413.391,383.77,399.258,388.558,352.955,388.22,210.61,527.493,392.838
836.438,398.526,356.054,429.211,377.856,365.294,414.573,386.643,397.399,384.671,355.322,380.447,212.473,530.191,390.135
836.738,392.95,350.983,431.913,381.067,366.815,418.12,398.976,400.609,380.785,369.181,376.729,206.715,534.071,388.445
837.037,408.155,361.632,430.899,374.983,367.829,420.654,396.442,404.326,381.461,371.885,372.336,204.853,537.612,401.454
837.337,401.229,360.449,425.664,382.925,372.392,409.506,400.497,403.819,378.25,381.686,359.322,206.038,546.213,388.276
837.636,397.343,363.153,404.044,382.08,364.618,400.384,388.332,401.792,382.475,377.969,350.532,202.312,522.264,381.855
837.936,398.357,368.561,401.848,366.533,368.674,396.498,376.166,395.034,383.489,378.138,347.32,216.368,509.443,383.545
838.235,399.201,372.11,388.839,370.589,360.561,393.964,386.643,399.934,399.877,371.04,354.42,226.188,511.974,388.783
838.534,384.671,372.448,394.922,369.068,343.319,398.019,379.377,399.258,401.736,374.758,357.125,223.141,503.707,381.348
838.834,381.292,370.251,396.611,361.463,334.866,405.283,377.518,397.568,401.398,365.632,364.73,221.786,498.982,399.258
839.133,375.209,367.209,403.706,359.604,340.276,411.871,379.208,384.052,393.964,362.252,360.167,228.728,510.118,406.353
839.432,380.109,362.646,389.008,368.899,336.388,414.236,378.363,373.913,391.768,361.745,361.688,218.23,509.612,405.677
839.731,382.813,347.095,399.483,367.209,336.05,406.297,368.899,361.406,380.447,358.195,350.532,205.699,503.875,396.893
840.03,388.727,341.516,388.67,369.068,344.672,397.005,379.546,365.97,370.308,361.068,357.294,207.732,501.345,393.683
840.329,398.526,336.782,384.277,367.716,345.517,391.092,389.684,373.744,364.223,362.59,359.998,200.11,494.933,383.545
840.628,399.539,332.893,387.487,366.195,348.053,374.533,393.739,370.702,366.421,360.73,371.322,192.827,479.07,373.575
840.927,383.827,332.724,394.246,365.012,353.293,364.223,395.259,386.248,360.674,358.364,374.026,183.511,485.483,371.716
841.226,378.588,339.149,396.949,362.139,365.801,360.505,385.46,396.217,361.688,351.772,388.051,199.941,482.276,382.7
841.525,378.926,341.685,399.652,371.096,363.942,363.547,387.825,389.459,370.815,354.645,385.347,192.658,477.382,384.559
841.823,379.602,349.293,398.132,367.547,364.618,366.928,381.067,386.079,382.137,357.688,372.505,195.707,473.5,386.924
842.122,384.502,355.547,399.145,364.167,352.786,371.66,380.898,386.079,379.602,354.138,364.223,189.609,485.314,384.897
842.421,384.502,349.969,398.469,358.928,338.924,374.702,356.223,377.969,379.771,339.938,361.519,200.788,479.07,386.417
842.719,379.433,350.307,388.839,345.573,317.788,374.702,353.857,363.942,365.914,334.021,346.982,192.997,472.15,369.688
843.017,381.968,343.545,386.812,337.966,317.28,368.28,344.559,363.097,357.801,319.986,339.375,199.602,478.226,363.942
843.316,368.111,339.318,387.994,331.372,311.361,367.604,345.066,364.787,347.151,322.523,348.842,194.352,474.851,350.081
843.614,368.787,334.584,385.122,340.502,303.412,373.012,343.545,360.899,351.715,319.648,335.655,198.586,468.437,358.026
843.913,367.942,341.178,384.953,337.459,307.302,371.66,356.561,361.745,352.223,330.808,338.022,185.713,464.723,354.814
844.211,376.391,343.038,386.812,339.149,318.464,373.857,357.575,366.815,374.026,338.078,328.046,185.882,459.996,359.716
844.509,375.04,356.899,393.739,336.275,314.236,378.25,362.477,375.265,371.322,352.279,339.882,189.101,456.958,360.561
844.807,381.292,350.476,389.684,337.966,312.207,378.588,360.956,370.871,373.181,345.855,341.403,192.827,461.853,360.899
845.105,379.095,359.097,385.967,330.526,327.088,382.644,358.758,382.193,363.716,352.786,346.813,188.423,456.958,342.136
845.403,388.22,353.688,388.163,332.555,334.021,384.502,364.167,381.01,372.843,355.153,348.335,196.215,442.607,339.769
845.701,378.757,341.178,386.305,336.106,325.059,381.63,355.547,368.843,358.646,346.193,352.054,183.85,445.646,344.672
845.999,372.167,326.975,375.828,335.091,325.905,379.94,346.081,358.026,358.984,329.794,331.766,179.615,436.359,337.74
846.297,364.561,318.351,362.646,334.415,326.074,373.688,340.333,354.307,352.392,327.765,319.084,188.593,444.296,334.528
846.594,350.701,307.866,357.406,332.893,314.913,363.547,338.811,340.445,353.406,314.744,317.9,193.166,452.568,347.208
846.892,348.673,306.344,349.631,334.922,311.868,365.407,330.357,337.909,334.302,303.75,313.334,197.231,469.618,344.503
847.19,342.249,306.851,343.207,326.806,310.346,370.646,333.232,339.093,329.399,297.322,312.15,209.594,461.516,342.305
847.487,332.274,309.05,337.966,321.226,309.839,367.097,327.145,336.726,334.641,289.541,314.18,215.183,459.659,341.798
847.785,332.95,310.064,345.066,307.697,305.103,365.068,329.343,322.861,339.544,289.541,303.863,201.804,446.153,345.179
848.082,338.529,310.234,339.995,296.533,304.596,358.984,325.623,322.692,336.5,294.616,303.355,203.328,438.892,345.348
848.38,327.708,300.931,346.081,297.379,305.949,352.561,329.174,322.184,345.292,293.601,305.385,199.433,427.24,343.996
848.677,340.22,303.976,350.983,301.1,309.332,352.561,339.318,329.117,341.741,302.397,306.738,194.182,428.085,334.021
848.974,339.544,314.123,353.857,304.99,313.56,349.011,353.35,326.412,330.921,311.023,305.554,185.882,433.826,329.794
849.272,336.67,319.535,354.026,320.888,322.861,355.265,346.419,338.078,331.09,312.714,316.547,192.489,427.24,329.117
849.569,332.781,317.506,351.659,328.497,331.823,349.856,347.602,343.996,341.572,308.486,312.319,190.287,421.498,332.837
849.866,337.684,311.079,343.376,303.299,315.758,346.982,341.516,334.359,333.457,314.574,304.878,193.844,410.182,326.581
